superficieEtage1,superficieEtage2,superficieRallonge3Saisons,typeAlleeAcces,nbChambres,typeBatiment,conditionSousSol,expositionSousSol,superficieFinieSousSol1,superficieFinieSousSol2,qualiteSurfaceFinieSousSol1,qualiteSurfaceFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,superficieSousSolNonAmenagee,climatisation,proxRoute1,proxRoute2,systElectrique,superficiePorcheFerme,conditionExterieur,qualiteExterieur,materiauExterieur1,materiauExterieur2,cloture,qualiteCheminee,nbCheminees,fondation,nbSallesBain,fonctionnalites,superficieGarage,nbPlacesVoiture,conditionGarage,interieurGarage,qualiteGarage,typeGarage,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,chauffage,qualiteChauffage,styleBatiment,id,nbCuisines,qualiteCuisine,contourTerrain,penteTerrain,superficieTerrain,configTerrain,longTerrainRue,formeTerrain,superficieQualiteInferieure,typeClasseBatiment,zonage,superficiePlacageMaconnerie,typePlacageMaconnerie,elementsDivers,valeursElementsDivers,moisVente,quartier,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,alleePavee,superficiePiscine,qualitePiscine,materiauToit,styleToit,conditionVente,prix,typeVente,superficieSolarium,typeRouteAcces,nbPieces,superficieTotaleSousSol,utilites,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente,date_taux_inflation,taux_inflation,changement_annuel_taux_inflation,annee_taux_inflation,date_taux_criminalite,ames_taux_criminalite,iowa_taux_criminalite,etatsunis_taux_criminalite,annee_taux_criminalite,annee_indice_prix_logements,moyenne_indice_prix_logements,Latitude,Longitude,Coordonnées,ancienneteRenovation,ancienneteConstruction,superficieTotale,mois_anneeVente,route_ville,autoroute,proximite_gare,proximite_parc,nbTotalSallesBain,noteGlobale,noteMoyenne,hauteurSs
1144,594,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,175.0,0.0,Salle de récréation moyenne,Non fini,0.0,0.0,849.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Bois,Bois,Pas de clôture,Bon,1,Fondation Brique,2,Typique,22.296729600000003,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1950.0,161.46548352000002,0,Chauffage air pulsé,Moyen/Typique,Bat 1.5 Etage,2112,1,Qualité cusine bonne,Plat,Pente Douce,651.2503104,Terrain intérieur,21.03812727272728,Régulière,0,Classe Autre,Basse densité,0.0,Aucun placage,Non défini,0,7,Autre quartier,2.7870912000000003,5,5,Pavée partiellement,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,6,95.13271296,"Électricité, Gaz, Eau et Egout",0.0,1935,1950,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",58,73,256,7-2008,Oui,Non,Non,Non,2.0,10,5.0,Hauteur sous-sol 2 - 2.2 m
832,378,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,600.0,0.0,Quartiers de vie moyenne,Non fini,0.0,0.0,72.0,Oui,Autoroute,Route ville,Boîte à disjoncteurs,0,Qualité bonne,Qualité moyenne,Bois,Bois,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,22.296729600000003,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1941.0,112.4126784,0,Chauffage air pulsé,Excellent,Bat 1.5 Etage,2113,1,Qualité cusine bonne,Plat,Pente Douce,464.5152000000001,Terrain intérieur,15.24,Régulière,0,Classe Autre,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,5,Autre quartier,0.0,7,5,Pavée partiellement,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,6,62.43084288000001,"Électricité, Gaz, Eau et Egout",0.0,1941,2006,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",2,67,174,5-2008,Oui,Oui,Non,Non,1.0,12,6.0,Hauteur sous-sol 2 - 2.2 m
736,554,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,554.0,Oui,Autoroute,Autoroute,Boîte à disjoncteurs,0,Qualité bonne,Qualité moyenne,Panneau dur,Panneau dur,Intimité minimale,Qualité inconnue,0,Fondation Brique,1,Typique,18.580608,1.0,Condition garage bonne,Non fini,Faible,Détaché de la maison,1926.0,119.8449216,1,Chauffage air pulsé,Excellent,Bat 2 Etages,2114,1,Qualité cusine bonne,Plat,Pente Douce,545.3408448,Terrain en coin,17.9832,Régulière,0,Classe 1945 et plus ancien,Haute et moyenne densité,0.0,Aucun placage,Remise,400,4,Autre quartier,10.40514048,9,6,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,6,51.46828416,"Électricité, Gaz, Eau et Egout",3.5303155200000003,1900,2000,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",8,108,170,4-2008,Non,Oui,Non,Non,1.5,15,7.5,Hauteur sous-sol 2 - 2.2 m
1014,658,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,521.0,0.0,Quartiers de vie moyenne,Non fini,0.0,0.0,460.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Bois,Bois,Bonne intimité,Bon,1,Fondation Ciment,1,Typique,22.296729600000003,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1940.0,155.33388288,1,Chauffage air pulsé,Excellent,Bat 1.5 Etage,2115,1,Qualité cusine bonne,Plat,Pente Douce,557.4182400000001,Terrain intérieur,15.24,Régulière,0,Classe Autre,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,7,Autre quartier,1.02193344,7,6,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,6,91.13788224,"Électricité, Gaz, Eau et Egout",0.0,1940,1989,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",19,68,246,7-2008,Oui,Non,Non,Non,1.5,13,6.5,Hauteur sous-sol 2 - 2.2 m
949,0,0,Pas d'accès à l'allée,2,Unifamilial,Condition Ss à rénover,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,949.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,48,Rénovation recommandée,Qualité moyenne,Bois,Bois,Pas de clôture,Médiocre,1,Fondation Brique,1,Typique,34.374124800000004,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1924.0,88.16498496000001,0,Chauffage air pulsé,Excellent,Bat 1 Etage,2116,1,Qualité cusine bonne,En pente,Pente Douce,557.4182400000001,Terrain intérieur,15.24,Régulière,0,Classe 1945 et plus ancien,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,7,Autre quartier,0.0,7,5,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,5,88.16498496000001,"Électricité, Gaz, Eau et Egout",0.0,1924,2003,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",5,84,176,7-2008,Oui,Non,Non,Non,1.0,12,6.0,Hauteur sous-sol 2 - 2.2 m
825,672,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,201.0,162.0,Salle de récréation moyenne,Faible qualité,0.0,0.0,462.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité bonne,Qualité moyenne,Bois,Bois,Bonne intimité,Qualité inconnue,0,Fondation Brique,2,Typique,62.43084288000001,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,2004.0,139.07585088000002,0,Chauffage air pulsé,Excellent,Bat 1.5 Etage,2117,1,Qualité cusine bonne,Plat,Pente Douce,557.4182400000001,Terrain intérieur,15.24,Régulière,0,Classe Autre,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,5,Autre quartier,0.0,7,6,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,5,76.645008,"Électricité, Gaz, Eau et Egout",25.26962688,1937,2000,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",8,71,215,5-2008,Oui,Non,Non,Non,2.0,13,6.5,Hauteur sous-sol 2 - 2.2 m
874,468,0,Pas d'accès à l'allée,2,Unifamilial,Condition Ss Bonne,Aucune exposition,264.0,0.0,Faible qualité,Non fini,0.0,0.0,475.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Bois,Bois,Pas de clôture,Bon,1,Fondation Ciment,2,Typique,22.296729600000003,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1939.0,124.67587968,0,Chauffage air pulsé,Excellent,Bat 1.5 Etage,2118,2,Qualité cusine bonne,Plat,Pente Douce,557.4182400000001,Terrain intérieur,15.24,Régulière,0,Classe Autre,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,4,Autre quartier,0.0,5,6,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,7,68.65534656,"Électricité, Gaz, Eau et Egout",0.0,1939,1950,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",58,69,192,4-2008,Oui,Non,Non,Non,2.0,11,5.5,Hauteur sous-sol 2 - 2.2 m
1013,0,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,992.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,101,Qualité moyenne,Qualité moyenne,Métal,Métal,Pas de clôture,Qualité inconnue,0,Fondation Brique,1,Typique,14.8644864,1.0,Condition garage bonne,Non fini,Faible,Détaché de la maison,1926.0,94.11077952,0,Chauffage air pulsé,Excellent,Bat 1.5 Etage,2119,1,Qualité cusine bonne,En pente,Pente Modérée,464.5152000000001,Terrain intérieur,15.24,Régulière,0,Classe Autre,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,4,Autre quartier,0.0,7,6,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,6,92.15981568,"Électricité, Gaz, Eau et Egout",0.0,1926,1950,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",58,82,186,4-2008,Oui,Non,Non,Non,1.0,13,6.5,Hauteur sous-sol 2 - 2.2 m
565,651,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,68.0,0.0,Quartiers de vie moyenne,Non fini,1.0,0.0,497.0,Oui,Autoroute,Route ville,Boîte à disjoncteurs,180,Qualité bonne,Qualité moyenne,Autre matériau extérieur,Autre matériau extérieur  2,Intimité minimale,Bon,1,Fondation Brique,1,Typique,32.9805792,1.0,Condition garage bonne,Pas parfaitement fini,Faible,Garage encastré,1920.0,112.97009664,0,Chauffage air pulsé,Moyen/Typique,Bat 1.5 Etage,2120,1,Qualité cusine bonne,Plat,Pente Douce,512.8247808,Terrain avec façade sur plusieurs côtés,18.288,Irrégulière,0,Classe Autre,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,4,Autre quartier,0.0,7,5,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,6,52.4902176,"Électricité, Gaz, Eau et Egout",0.0,1920,1997,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",11,88,164,4-2008,Oui,Oui,Non,Non,2.0,12,6.0,Hauteur sous-sol 2 - 2.2 m
896,0,0,Pas d'accès à l'allée,2,Unifamilial,Pas de sous-sol,Aucun sous-sol,435.3256374913853,49.33666436940042,Aucun sous-sol,Aucun sous-sol,0.4274388142019993,0.061013443640124,0.0,Oui,Autoroute,Route ville,Boîte à fusibles,0,Qualité moyenne,Qualité moyenne,Métal,Autre matériau extérieur  2,Intimité minimale,Qualité inconnue,0,Fondation Béton,1,Typique,26.0128512,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1946.0,83.24112384,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,2121,1,Qualité cusine bonne,Plat,Pente Douce,551.8440576,Terrain avec façade sur plusieurs côtés,30.1752,Irrégulière,0,Classe 1946 et plus recent,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,4,Autre quartier,0.0,7,4,Pavée,0,Non défini,Bardeau composite,Toit à pignon,"Echange, saisie, vente rapide",,Type Vente Autre,0,Pave,4,0.0,"Électricité, Gaz, Eau et Egout",0.0,1946,1950,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",58,62,83,4-2008,Oui,Oui,Non,Non,1.4579455360220617,11,5.5,Pas de sous-sol
624,512,0,Pas d'accès à l'allée,2,Unifamilial,Condition Ss Bonne,Aucune exposition,80.0,0.0,Quartiers de vie sous la moyenne,Non fini,0.0,1.0,624.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,80,Qualité moyenne,Qualité moyenne,Métal,Métal,Pas de clôture,Qualité inconnue,0,Fondation Béton,1,Typique,31.215421440000004,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1990.0,105.53785344,0,Chauffage air pulsé,Excellent,Bat 1.5 Etage,2122,1,Qualité cusine bonne,Plat,Pente Douce,579.7149696,Terrain intérieur,15.8496,Régulière,0,Classe Autre,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,8,Autre quartier,33.9096096,7,4,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,6,65.40374016,"Électricité, Gaz, Eau et Egout",0.0,1929,1950,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",58,79,170,8-2008,Oui,Non,Non,Non,1.5,11,5.5,Hauteur sous-sol 2 - 2.2 m
808,0,0,Pas d'accès à l'allée,1,Unifamilial,Pas de sous-sol,Aucun sous-sol,0.0,0.0,Aucun sous-sol,Aucun sous-sol,0.0,0.0,0.0,Non,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité bonne,Qualité moyenne,Contreplaqué,Contreplaqué,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Déductions mineures,15.23609856,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1925.0,75.06565632,0,Chauffage air pulsé,Bon,Bat 1 Etage,2123,1,Qualité cusine bonne,Plat,Pente Douce,568.5666048,Terrain intérieur,21.03812727272728,Régulière,0,Classe 1945 et plus ancien,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,6,Autre quartier,4.4593459200000005,6,5,Pavée partiellement,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,6,0.0,"Électricité, Gaz, Eau et Egout",0.0,1945,1995,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",13,63,75,6-2008,Oui,Non,Non,Non,1.0,11,5.5,Pas de sous-sol
1245,764,0,Pas d'accès à l'allée,4,Unifamilial,Condition Ss Bonne,Exposition minimale,300.0,240.0,Salle de récréation moyenne,Faible qualité,0.0,0.0,449.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Bois,Bois,Intimité minimale,Bon,1,Fondation Brique,2,Déductions mineures,37.161216,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1939.0,186.64220736,0,Chauffage air pulsé,Moyen/Typique,Bat 1.5 Etage,2124,1,Qualité cusine bonne,Plat,Pente Douce,579.7149696,Terrain intérieur,15.8496,Régulière,0,Classe Autre,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,1,Autre quartier,1.8580608,5,7,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,7,91.88110656,"Électricité, Gaz, Eau et Egout",0.0,1939,1950,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",58,69,277,1-2008,Oui,Non,Non,Non,2.0,12,6.0,Hauteur sous-sol 2 - 2.2 m
1226,676,0,Pas d'accès à l'allée,4,Unifamilial,Condition Ss Bonne,Aucune exposition,203.0,0.0,Faible qualité,Non fini,0.0,0.0,897.0,Oui,Autoroute,Route ville,Boîte à disjoncteurs,55,Qualité moyenne,Qualité moyenne,Bois,Bois,Pas de clôture,Qualité inconnue,0,Fondation Brique,2,Typique,53.512151040000006,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1960.0,176.70158208,0,Chauffage air pulsé,Moyen/Typique,Bat 2 Etages,2125,1,Qualité cusine bonne,Plat,Pente Douce,568.5666048,Terrain intérieur,15.5448,Régulière,0,Classe 1945 et plus ancien,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,10,Old Town,12.91352256,5,5,Pavée,0,Non défini,Bardeau composite,Toit autre,Vente normale,,Vente Garantie Conventionnelle,0,Pave,7,102.193344,"Électricité, Gaz, Eau et Egout",0.0,1923,1950,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",58,85,278,10-2008,Oui,Oui,Non,Non,2.0,10,5.0,Hauteur sous-sol 2 - 2.2 m
1170,546,0,Pave,4,Unifamilial,Condition Ss Bonne,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,810.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité bonne,Qualité moyenne,Vinyle,Vinyle,Pas de clôture,Qualité inconnue,0,Fondation Brique,2,Typique,62.43084288000001,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1970.0,159.42161664000002,0,Chauffage air pulsé,Excellent,Bat 1.5 Etage,2126,1,Qualité cusine bonne,Plat,Pente Douce,849.50539776,Terrain intérieur,18.288,Régulière,0,Classe Autre,Basse densité,0.0,Aucun placage,Non défini,0,3,Autre quartier,18.1160928,4,6,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,8,75.25146240000001,"Électricité, Gaz, Eau et Egout",0.0,1915,2004,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",4,93,234,3-2008,Oui,Non,Non,Non,2.0,10,5.0,Hauteur sous-sol 2 - 2.2 m
1242,742,0,Gravier,5,Duplex,Condition Ss Bonne,Exposition minimale,196.0,0.0,Salle de récréation moyenne,Non fini,0.0,0.0,1046.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,180,Qualité moyenne,Qualité moyenne,Bois,Bois,Intimité minimale,Qualité inconnue,0,Fondation Béton,2,Typique,33.4450944,1.0,Condition garage autre,Finition inconnue,Qualité inconnue,Détaché de la maison,0.0,184.31963136,0,Chauffage air pulsé,Bon,Bat 2 Etages,2127,1,Qualité cusine bonne,Plat,Pente Douce,751.9572057600001,Terrain intérieur,17.3736,Régulière,0,Classe 1946 et plus recent,Haute et moyenne densité,0.0,Aucun placage,Remise,1000,9,Old Town,0.0,8,6,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,8,115.38557568,"Électricité, Gaz, Eau et Egout",5.94579456,1910,1983,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",25,98,299,9-2008,Oui,Non,Non,Non,2.0,14,7.0,Hauteur sous-sol 2 - 2.2 m
825,784,0,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,796.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité bonne,Métal,Métal,Pas de clôture,Qualité inconnue,0,Fondation Brique,1,Typique,21.18189312,1.0,Condition garage autre,Non fini,Faible,Détaché de la maison,1910.0,149.48099136000002,0,Chauffage air pulsé,Excellent,Bat 1.5 Etage,2128,1,Qualité cusine bonne,Plat,Pente Douce,403.84951488,Terrain intérieur,19.2024,Régulière,0,Classe Autre,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,6,Old Town,16.90835328,8,6,Terre/Gravier,0,Non défini,Bardeau composite,Toit autre,Vente normale,,Vente Garantie Conventionnelle,0,Pave,7,73.95081984000001,"Électricité, Gaz, Eau et Egout",0.0,1910,1950,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",58,98,222,6-2008,Oui,Non,Non,Non,1.0,14,7.0,Hauteur sous-sol 2.3 - 2.5 m
768,0,0,Pas d'accès à l'allée,1,Unifamilial,Condition Ss Bonne,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,768.0,Oui,Priximité gare,Route ville,Boîte à disjoncteurs,84,Qualité bonne,Qualité bonne,Autre matériau extérieur,Autre matériau extérieur  2,Pas de clôture,Qualité inconnue,0,Fondation Brique,1,Typique,40.8773376,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1930.0,71.34953472000001,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,2129,1,Qualité cusine bonne,Plat,Pente Douce,584.4530246400001,Terrain intérieur,21.03812727272728,Irrégulière,0,Classe 1945 et plus ancien,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,7,Autre quartier,0.0,6,6,Terre/Gravier,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Gravier,4,71.34953472000001,"Électricité, Gaz, Eau et Egout",0.0,1930,1950,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.00954136946634,-93.55969070172078,"42.00954136946634, -93.55969070172078",58,78,142,7-2008,Oui,Non,Oui,Non,1.0,12,6.0,Hauteur sous-sol 2 - 2.2 m
768,768,0,Pas d'accès à l'allée,4,Unifamilial,Condition Ss Bonne,Aucune exposition,372.0,0.0,Salle de récréation moyenne,Non fini,0.0,0.0,396.0,Oui,Route ville,Route ville,Boîte à fusibles,80,Qualité moyenne,Qualité moyenne,Métal,Métal,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,28.614136320000004,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1952.0,142.69906944000002,1,Chauffage air pulsé,Moyen/Typique,Bat 2 Etages,2130,1,Qualité cusine bonne,Plat,Pente Douce,953.74260864,Terrain intérieur,18.288,Régulière,0,Classe 1945 et plus ancien,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,5,Autre quartier,20.06705664,6,6,Pavée,0,Non défini,Bardeau composite,Toit à pignon,"Echange, saisie, vente rapide",,Succession,0,Pave,7,71.34953472000001,"Électricité, Gaz, Eau et Egout",0.0,1952,1952,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.00954136946634,-93.55969070172078,"42.00954136946634, -93.55969070172078",56,56,213,5-2008,Oui,Non,Non,Non,1.5,12,6.0,Hauteur sous-sol 2 - 2.2 m
1272,0,0,Pas d'accès à l'allée,4,Unifamilial,Condition Ss Bonne,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,1272.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,0,Qualité moyenne,Qualité moyenne,Bois,Bois,Pas de clôture,Bon,1,Fondation Brique,2,Déductions mineures,37.161216,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1938.0,182.92608576,0,Chauffage air pulsé,Moyen/Typique,Bat 1.5 Etage,2131,1,Qualité cusine bonne,En pente,Pente Douce,638.80130304,Terrain intérieur,18.288,Régulière,697,Classe Autre,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,11,Autre quartier,3.15870336,6,6,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Succession,0,Pave,9,118.17266688,"Électricité, Gaz, Eau et Egout",0.0,1938,1958,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.00954136946634,-93.55969070172078,"42.00954136946634, -93.55969070172078",50,70,300,11-2008,Oui,Non,Non,Non,2.0,12,6.0,Hauteur sous-sol 2 - 2.2 m
880,428,0,Gravier,2,Unifamilial,Condition Ss à rénover,Aucune exposition,0.0,0.0,Non fini,Non fini,0.0,0.0,880.0,Oui,Route ville,Route ville,Boîte à disjoncteurs,117,Rénovation recommandée,Qualité moyenne,Panneau dur,Panneau dur,Pas de clôture,Qualité inconnue,0,Fondation Brique,2,Typique,37.161216,2.0,Condition garage autre,Non fini,Faible,Détaché de la maison,1950.0,121.51717632,0,Chauffage air pulsé,Bon,Bat 1.5 Etage,2132,1,Qualité cusine bonne,Plat,Pente Douce,958.7593728,Terrain intérieur,21.03812727272728,Régulière,0,Classe Autre,Haute et moyenne densité,0.0,Aucun placage,Non défini,0,4,Autre quartier,0.0,6,5,Pavée,0,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,0,Pave,6,81.75467520000001,"Électricité, Gaz, Eau et Egout",0.0,1915,1978,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.00954136946634,-93.55969070172078,"42.00954136946634, -93.55969070172078",30,93,202,4-2008,Oui,Non,Non,Non,2.0,11,5.5,Hauteur sous-sol 2 - 2.2 m
