superficieEtage1,superficieEtage2,superficieRallonge3Saisons,typeAlleeAcces,nbChambres,typeBatiment,conditionSousSol,expositionSousSol,superficieFinieSousSol1,superficieFinieSousSol2,qualiteSurfaceFinieSousSol1,qualiteSurfaceFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,superficieSousSolNonAmenagee,climatisation,proxRoute1,proxRoute2,systElectrique,superficiePorcheFerme,conditionExterieur,qualiteExterieur,materiauExterieur1,materiauExterieur2,cloture,qualiteCheminee,nbCheminees,fondation,nbSallesBain,fonctionnalites,superficieGarage,nbPlacesVoiture,conditionGarage,interieurGarage,qualiteGarage,typeGarage,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,chauffage,qualiteChauffage,styleBatiment,id,nbCuisines,qualiteCuisine,contourTerrain,penteTerrain,superficieTerrain,configTerrain,longTerrainRue,formeTerrain,superficieQualiteInferieure,typeClasseBatiment,zonage,superficiePlacageMaconnerie,typePlacageMaconnerie,elementsDivers,valeursElementsDivers,moisVente,quartier,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,alleePavee,superficiePiscine,qualitePiscine,materiauToit,styleToit,conditionVente,prix,typeVente,superficieSolarium,typeRouteAcces,nbPieces,superficieTotaleSousSol,utilites,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente,date_taux_inflation,taux_inflation,changement_annuel_taux_inflation,annee_taux_inflation,date_taux_criminalite,ames_taux_criminalite,iowa_taux_criminalite,etatsunis_taux_criminalite,annee_taux_criminalite,annee_indice_prix_logements,moyenne_indice_prix_logements,Latitude,Longitude,Coordonnées,ancienneteRenovation,ancienneteConstruction,superficieTotale,mois_anneeVente,route_ville,autoroute,proximite_gare,proximite_parc,nbTotalSallesBain,noteGlobale,noteMoyenne,hauteurSs
1000-1500 m2,501-1000 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,4,Unifamilial,Condition Ss Bonne,Aucune exposition,< 500 m2,0,Faible qualité,Non fini,0.0,0.0,500-1000 m2,Oui,Autoroute,Route ville,Boîte à disjoncteurs,1-100 m2,Qualité moyenne,Qualité moyenne,Bois,Bois,Pas de clôture,Qualité inconnue,0,Fondation Brique,1,Typique,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1960-1969,150-200 m2,0,Chauffage air pulsé,Moyen/Typique,Bat 2 Etages,2125,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 11 et 20 m,Régulière,0 m2,Classe 1945 et plus ancien,Haute et moyenne densité,0,Aucun placage,Non défini,Pas d elements divers,10,Old Town,> 5 m2,3,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit autre,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,7,100-150 m2,"Électricité, Gaz, Eau et Egout",0,1900-1925,1950-1960,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",58,85,200-300,10-2008,Oui,Oui,Non,Non,2.0,10,5.0,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,501-1000 m2,Pas de rallonge 3 saisons,Pave,4,Unifamilial,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,500-1000 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité bonne,Qualité moyenne,Vinyle,Vinyle,Pas de clôture,Qualité inconnue,0,Fondation Brique,1,Typique,60-80 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1970-1979,150-200 m2,0,Chauffage air pulsé,Excellent,Bat 1.5 Etage,2126,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 11 et 20 m,Régulière,0 m2,Classe Autre,Basse densité,0,Aucun placage,Non défini,Pas d elements divers,3,Autre quartier,> 5 m2,2,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,8,75-100 m2,"Électricité, Gaz, Eau et Egout",0,1900-1925,2000-2005,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",4,93,200-300,3-2008,Oui,Non,Non,Non,2.0,10,5.0,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,501-1000 m2,Pas de rallonge 3 saisons,Gravier,5,Duplex,Condition Ss Bonne,Exposition minimale,< 500 m2,0,Salle de récréation moyenne,Non fini,0.0,0.0,1000-1500 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,101-200 m2,Qualité moyenne,Qualité moyenne,Bois,Bois,Intimité minimale,Qualité inconnue,0,Fondation Béton,1,Typique,30-40 m2,1.0,Condition garage autre,Finition inconnue,Qualité inconnue,Détaché de la maison,Pas de garage,150-200 m2,0,Chauffage air pulsé,Bon,Bat 2 Etages,2127,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 11 et 20 m,Régulière,0 m2,Classe 1946 et plus recent,Haute et moyenne densité,0,Aucun placage,Remise,1000-5000,9,Old Town,0,4,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,8,100-150 m2,"Électricité, Gaz, Eau et Egout",< 10 m2,1900-1925,2010 et plus,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",25,98,200-300,9-2008,Oui,Non,Non,Non,2.0,14,7.0,Hauteur sous-sol 2 - 2.2 m
500-1000 m2,501-1000 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,500-1000 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité bonne,Métal,Métal,Pas de clôture,Qualité inconnue,0,Fondation Brique,1,Typique,20-30 m2,1.0,Condition garage autre,Non fini,Faible,Détaché de la maison,Avant 1950,100-150 m2,0,Chauffage air pulsé,Excellent,Bat 1.5 Etage,2128,1,Qualité cusine bonne,Plat,Pente Douce,Entre 201 et 500 m2,Terrain intérieur,Entre 11 et 20 m,Régulière,0 m2,Classe Autre,Haute et moyenne densité,0,Aucun placage,Non défini,Pas d elements divers,6,Old Town,> 5 m2,4,3,Terre/Gravier,Pas de piscine,Non défini,Bardeau composite,Toit autre,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,7,50-75 m2,"Électricité, Gaz, Eau et Egout",0,1900-1925,1950-1960,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",58,98,200-300,6-2008,Oui,Non,Non,Non,1.0,14,7.0,Hauteur sous-sol 2.3 - 2.5 m
500-1000 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,1,Unifamilial,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,500-1000 m2,Oui,Priximité gare,Route ville,Boîte à disjoncteurs,1-100 m2,Qualité bonne,Qualité bonne,Autre matériau extérieur,Autre matériau extérieur  2,Pas de clôture,Qualité inconnue,0,Fondation Brique,1,Typique,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,Avant 1950,50-75 m2,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,2129,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 21 et 30 m,Irrégulière,0 m2,Classe 1945 et plus ancien,Haute et moyenne densité,0,Aucun placage,Non défini,Pas d elements divers,7,Autre quartier,0,3,3,Terre/Gravier,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Gravier,4,50-75 m2,"Électricité, Gaz, Eau et Egout",0,1925-1950,1950-1960,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.00954136946634,-93.55969070172078,"42.00954136946634, -93.55969070172078",58,78,< 200,7-2008,Oui,Non,Oui,Non,1.0,12,6.0,Hauteur sous-sol 2 - 2.2 m
500-1000 m2,501-1000 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,4,Unifamilial,Condition Ss Bonne,Aucune exposition,< 500 m2,0,Salle de récréation moyenne,Non fini,0.0,0.0,< 500 m2,Oui,Route ville,Route ville,Boîte à fusibles,1-100 m2,Qualité moyenne,Qualité moyenne,Métal,Métal,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,20-30 m2,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1950-1959,100-150 m2,1,Chauffage air pulsé,Moyen/Typique,Bat 2 Etages,2130,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 11 et 20 m,Régulière,0 m2,Classe 1945 et plus ancien,Haute et moyenne densité,0,Aucun placage,Non défini,Pas d elements divers,5,Autre quartier,> 5 m2,3,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,"Echange, saisie, vente rapide",,Succession,Pas de solarium,Pave,7,50-75 m2,"Électricité, Gaz, Eau et Egout",0,1950-1960,1950-1960,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.00954136946634,-93.55969070172078,"42.00954136946634, -93.55969070172078",56,56,200-300,5-2008,Oui,Non,Non,Non,1.5,12,6.0,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,4,Unifamilial,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,1000-1500 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Bois,Bois,Pas de clôture,Bon,1,Fondation Brique,1,Déductions mineures,30-40 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,Avant 1950,150-200 m2,0,Chauffage air pulsé,Moyen/Typique,Bat 1.5 Etage,2131,1,Qualité cusine bonne,En pente,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 11 et 20 m,Régulière,> 500 m2,Classe Autre,Haute et moyenne densité,0,Aucun placage,Non défini,Pas d elements divers,11,Autre quartier,< 5 m2,3,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Succession,Pas de solarium,Pave,9,100-150 m2,"Électricité, Gaz, Eau et Egout",0,1925-1950,1950-1960,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.00954136946634,-93.55969070172078,"42.00954136946634, -93.55969070172078",50,70,300-400,11-2008,Oui,Non,Non,Non,2.0,12,6.0,Hauteur sous-sol 2 - 2.2 m
500-1000 m2,1-500 m2,Pas de rallonge 3 saisons,Gravier,2,Unifamilial,Condition Ss à rénover,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,500-1000 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,101-200 m2,Rénovation recommandée,Qualité moyenne,Panneau dur,Panneau dur,Pas de clôture,Qualité inconnue,0,Fondation Brique,1,Typique,30-40 m2,2.0,Condition garage autre,Non fini,Faible,Détaché de la maison,1950-1959,100-150 m2,0,Chauffage air pulsé,Bon,Bat 1.5 Etage,2132,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 21 et 30 m,Régulière,0 m2,Classe Autre,Haute et moyenne densité,0,Aucun placage,Non défini,Pas d elements divers,4,Autre quartier,0,3,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,75-100 m2,"Électricité, Gaz, Eau et Egout",0,1900-1925,1970-1980,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.00954136946634,-93.55969070172078,"42.00954136946634, -93.55969070172078",30,93,200-300,4-2008,Oui,Non,Non,Non,2.0,11,5.5,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,2,Unifamilial,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,1000-1500 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Vinyle,Vinyle,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,20-30 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1990-1999,75-100 m2,0,Chauffage air pulsé,Bon,Bat 1 Etage,2133,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain en coin,Entre 11 et 20 m,Régulière,0 m2,Classe 1945 et plus ancien,Haute et moyenne densité,0,Aucun placage,Non défini,Pas d elements divers,7,Autre quartier,> 5 m2,4,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,5,75-100 m2,"Électricité, Gaz, Eau et Egout",0,1925-1950,1990-1995,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.00954136946634,-93.55969070172078,"42.00954136946634, -93.55969070172078",16,83,< 200,7-2008,Oui,Non,Non,Non,1.0,13,6.5,Hauteur sous-sol 2 - 2.2 m
500-1000 m2,1-500 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,< 500 m2,0,Salle de récréation moyenne,Non fini,1.0,0.0,500-1000 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Autre matériau extérieur,Autre matériau extérieur  2,Intimité minimale,Bon,1,Fondation Béton,1,Typique,30-40 m2,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1980-1989,100-150 m2,0,Chauffage air pulsé,Moyen/Typique,Bat 1.5 Etage,2134,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 11 et 20 m,Régulière,0 m2,Classe Autre,Haute et moyenne densité,0,Aucun placage,Non défini,Pas d elements divers,8,Autre quartier,0,3,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente entre membres de la famille,,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,50-75 m2,"Électricité, Gaz, Eau et Egout",0,1925-1950,1950-1960,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.00954136946634,-93.55969070172078,"42.00954136946634, -93.55969070172078",58,83,< 200,8-2008,Oui,Non,Non,Non,3.0,12,6.0,Hauteur sous-sol 2 - 2.2 m
500-1000 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,1,Unifamilial,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,< 500 m2,Oui,Priximité gare,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Bois,Bois,Pas de clôture,Qualité inconnue,0,Fondation Brique,1,Typique,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1990-1999,50-75 m2,0,Chauffage air pulsé,Moyen/Typique,Bat 1 Etage,2135,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 11 et 20 m,Régulière,0 m2,Classe 1945 et plus ancien,Haute et moyenne densité,0,Aucun placage,Non défini,Pas d elements divers,8,Autre quartier,0,4,3,Terre/Gravier,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente entre membres de la famille,,Type Vente Autre,Pas de solarium,Pave,5,25-50 m2,"Électricité, Gaz, Eau et Egout",< 10 m2,1900-1925,1990-1995,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.00954136946634,-93.55969070172078,"42.00954136946634, -93.55969070172078",17,96,< 200,8-2008,Oui,Non,Oui,Non,1.0,13,6.5,Hauteur sous-sol 1.7 - 2 m
500-1000 m2,501-1000 m2,Pas de rallonge 3 saisons,Gravier,3,Duplex,Condition Ss à rénover,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,500-1000 m2,Non,Route ville,Route ville,Boîte à fusibles,201-300 m2,Rénovation recommandée,Qualité faible,Autre matériau extérieur,Autre matériau extérieur  2,Pas de clôture,Qualité inconnue,0,Fondation Béton,1,Typique,0,0.0,Condition garage autre,Finition inconnue,Qualité inconnue,No Garage,Pas de garage,100-150 m2,0,Chauffage air pulsé,Excellent,Bat 2 Etages,2136,2,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 11 et 20 m,Régulière,0 m2,Classe Autre,Haute et moyenne densité,0,Aucun placage,Non défini,Pas d elements divers,5,Autre quartier,0,2,2,Terre/Gravier,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,8,25-50 m2,"Électricité, Gaz, Eau et Egout",< 10 m2,1900-1925,1950-1960,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.00954136946634,-93.55969070172078,"42.00954136946634, -93.55969070172078",58,93,< 200,5-2008,Oui,Non,Non,Non,2.0,6,3.0,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,1000-1500 m2,Non,Autoroute,Route ville,Boîte à disjoncteurs,101-200 m2,Qualité moyenne,Qualité bonne,Vinyle,Vinyle,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,20-30 m2,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,Avant 1950,75-100 m2,0,Chauffage air pulsé,Bon,Bat 1 Etage,2137,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 21 et 30 m,Régulière,0 m2,Classe 1946 et plus recent,Basse densité,0,Aucun placage,Non défini,Pas d elements divers,9,Sawyer,> 5 m2,3,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,"Echange, saisie, vente rapide",,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,75-100 m2,"Électricité, Gaz, Eau et Egout",0,1925-1950,1990-1995,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",15,61,< 200,9-2008,Oui,Oui,Non,Non,1.0,11,5.5,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Exposition moyenne,500-1000 m2,0,Quartiers de vie moyenne,Non fini,1.0,0.0,< 500 m2,Oui,Autoroute,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Panneau dur,Bois,Intimité minimale,Qualité inconnue,0,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1990-1999,75-100 m2,0,Chauffage air pulsé,Moyen/Typique,Bat Divisé,2138,1,Qualité cusine bonne,Plat,Pente Douce,Entre 1001 et 2000 m2,Terrain en coin,Entre 21 et 30 m,Régulière,0 m2,Classe Autre,Basse densité,0,Aucun placage,Non défini,Pas d elements divers,5,Sawyer,0,3,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,"Echange, saisie, vente rapide",,Vente Garantie Conventionnelle,1-100 m2,Pave,6,75-100 m2,"Électricité, Gaz, Eau et Egout",< 10 m2,1960-1970,1960-1970,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",45,45,< 200,5-2008,Oui,Oui,Non,Non,2.0,11,5.5,Hauteur sous-sol 2.3 - 2.5 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Exposition moyenne,500-1000 m2,0,Quartiers de vie moyenne,Non fini,1.0,0.0,< 500 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Panneau dur,Contreplaqué,Pas de clôture,Médiocre,1,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1970-1979,100-150 m2,0,Chauffage air pulsé,Moyen/Typique,Bat Divisé,2139,1,Qualité cusine bonne,Plat,Pente Douce,Entre 1001 et 2000 m2,Terrain intérieur,Entre 21 et 30 m,Régulière,0 m2,Classe Autre,Basse densité,< 200 m2,Placage brique,Non défini,Pas d elements divers,12,Sawyer,0,3,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,75-100 m2,"Électricité, Gaz, Eau et Egout",10-20 m2,1970-1980,1970-1980,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",30,30,< 200,12-2008,Oui,Non,Non,Non,2.0,11,5.5,Hauteur sous-sol 2 - 2.2 m
500-1000 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Aucune exposition,500-1000 m2,0,Quartiers de vie moyenne,Non fini,1.0,0.0,< 500 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Rénovation recommandée,Qualité moyenne,Panneau dur,Panneau dur,Intimité minimale,Qualité inconnue,0,Fondation Ciment,1,Typique,20-30 m2,1.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,1960-1969,75-100 m2,0,Chauffage air pulsé,Excellent,Bat 1 Etage,2140,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain intérieur,Entre 21 et 30 m,Irrégulière,0 m2,Classe 1946 et plus recent,Basse densité,0,Aucun placage,Remise,< 1000,7,Sawyer,0,4,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,75-100 m2,"Électricité, Gaz, Eau et Egout",10-20 m2,1960-1970,2005-2010,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",3,41,< 200,7-2008,Oui,Non,Non,Non,2.0,12,6.0,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Bonne exposition,< 500 m2,0,Quartiers de vie moyenne,Non fini,0.0,1.0,0,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Panneau dur,Panneau dur,Bois de bonne qualité,Faible,1,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Fini,Typique/Moyenne,Autre type garage,1970-1979,75-100 m2,0,Chauffage air pulsé,Excellent,Bat Divisé,2141,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain en cul-de-sac,Entre 21 et 30 m,Irrégulière,0 m2,Classe Autre,Basse densité,< 200 m2,Placage brique,Non défini,Pas d elements divers,5,Sawyer,0,4,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,25-50 m2,"Électricité, Gaz, Eau et Egout",> 20 m2,1970-1980,1970-1980,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",30,30,< 200,5-2008,Oui,Non,Non,Non,1.5,14,7.0,Hauteur sous-sol 2.3 - 2.5 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,3,Unifamilial,Condition Ss Bonne,Exposition minimale,< 500 m2,0,Quartiers de vie sous la moyenne,Non fini,0.0,0.0,500-1000 m2,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Métal,Métal,Intimité minimale,Qualité inconnue,0,Fondation Ciment,1,Typique,20-30 m2,1.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,1960-1969,75-100 m2,0,Chauffage air pulsé,Bon,Bat 1 Etage,2142,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain en coin,Entre 21 et 30 m,Irrégulière,0 m2,Classe 1946 et plus recent,Basse densité,200-400 m2,Placage brique,Non défini,Pas d elements divers,3,Sawyer,> 5 m2,3,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,75-100 m2,"Électricité, Gaz, Eau et Egout",0,1960-1970,1960-1970,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",41,41,< 200,3-2008,Oui,Non,Non,Non,1.0,10,5.0,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pas d'accès à l'allée,2,Unifamilial,Condition Ss Bonne,Exposition moyenne,< 500 m2,500-1000 m2,Faible qualité,Quartiers de vie moyenne,1.0,0.0,0,Oui,Route ville,Route ville,Boîte à disjoncteurs,Pas de porche fermé,Qualité moyenne,Qualité moyenne,Vinyle,Vinyle,Pas de clôture,Qualité inconnue,0,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1980-1989,100-150 m2,0,Chauffage air pulsé,Moyen/Typique,Bat Divisé,2143,1,Qualité cusine bonne,Plat,Pente Douce,Entre 501 et 1000 m2,Terrain en cul-de-sac,Entre 21 et 30 m,Irrégulière,0 m2,Classe Autre,Basse densité,0,Aucun placage,Non défini,Pas d elements divers,3,Sawyer,0,3,3,Pavée,Pas de piscine,Non défini,Bardeau composite,Toit à pignon,Vente normale,,Vente Garantie Conventionnelle,Pas de solarium,Pave,5,75-100 m2,"Électricité, Gaz, Eau et Egout",10-20 m2,2005 et plus,2010 et plus,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498",24,24,200-300,3-2008,Oui,Non,Non,Non,2.0,10,5.0,Hauteur sous-sol 2.3 - 2.5 m
