superficieEtage1,superficieEtage2,superficieRallonge3Saisons,typeAlleeAcces,nbChambres,typeBatiment,conditionSousSol,expositionSousSol,superficieFinieSousSol1,superficieFinieSousSol2,qualiteSurfaceFinieSousSol1,qualiteSurfaceFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,qualiteSousSol,superficieSousSolNonAmenagee,climatisation,proxRoute1,proxRoute2,systElectrique,superficiePorcheFerme,conditionExterieur,qualiteExterieur,materiauExterieur1,materiauExterieur2,cloture,qualiteCheminee,nbCheminees,fondation,nbSallesBain,fonctionnalites,superficieGarage,nbPlacesVoiture,conditionGarage,interieurGarage,qualiteGarage,typeGarage,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,chauffage,qualiteChauffage,styleBatiment,id,nbCuisines,qualiteCuisine,contourTerrain,penteTerrain,superficieTerrain,configTerrain,longTerrainRue,formeTerrain,superficieQualiteInferieure,typeClasseBatiment,zonage,superficiePlacageMaconnerie,typePlacageMaconnerie,elementsDivers,valeursElementsDivers,moisVente,quartier,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,alleePavee,superficiePiscine,qualitePiscine,materiauToit,styleToit,conditionVente,prix,typeVente,superficieSolarium,typeRouteAcces,nbPieces,superficieTotaleSousSol,utilites,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente
1148,0,0,,2,1Fam,Gd,Mn,210.0,551.0,LwQ,ALQ,0.0,1.0,Ex,219.0,Y,Norm,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,,,0,PConc,1,Typ,28.614136320000004,1.0,TA,Unf,TA,Detchd,1952.0,106.65268992,0,GasA,Fa,1Story,698,1,TA,Lvl,Gtl,596.4375168,Inside,17.3736,IR1,0,20,RL,0.0,None,,0,9,Edwards,0.0,7,5,Y,0,,CompShg,Gable,Normal,113353.31904,WD,0,Pave,6,91.0449792,AllPub,0.0,1952,1952,2006
894,0,0,,3,1Fam,TA,No,553.0,117.0,GLQ,BLQ,1.0,0.0,TA,224.0,Y,RRAe,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,MnPrv,Gd,1,CBlock,1,Typ,31.215421440000004,1.0,TA,Unf,TA,Detchd,1973.0,83.05531776000001,0,GasA,Ex,1Story,699,1,TA,Lvl,Gtl,785.030688,Inside,19.812,Reg,0,20,RL,0.0,None,,0,4,Sawyer,13.378037760000002,8,5,Y,0,,CompShg,Gable,Normal,127120.92864,WD,0,Pave,5,83.05531776000001,AllPub,38.64766464,1965,2009,2010
1391,0,0,Pave,2,TwnhsE,TA,Mn,16.0,0.0,GLQ,Unf,0.0,0.0,Gd,1375.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,,,0,PConc,2,Typ,49.2386112,2.0,TA,RFn,TA,Attchd,2004.0,129.22812864000002,0,GasA,Ex,1Story,700,1,Gd,Lvl,Gtl,397.81081728000004,Inside,17.9832,IR2,0,120,FV,0.0,None,,0,7,Somerst,14.678680320000002,5,7,Y,0,,CompShg,Gable,Normal,179896.76544,WD,0,Pave,5,129.22812864000002,AllPub,14.49287424,2004,2004,2008
1800,0,0,,3,1Fam,TA,Gd,1274.0,0.0,GLQ,Unf,1.0,0.0,Ex,526.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,71.0708256,3.0,TA,Fin,TA,Attchd,2002.0,167.22547200000002,0,GasA,Ex,1Story,701,1,Gd,Lvl,Gtl,1331.3934662400002,Inside,25.908,Reg,0,20,RL,630.0,BrkFace,,0,5,Timber,7.24643712,5,8,Y,0,,CompShg,Hip,Normal,286825.2,WD,0,Pave,7,167.22547200000002,AllPub,25.0838208,2002,2002,2006
1164,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1164.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,49.05280512,2.0,TA,Unf,TA,Attchd,1969.0,108.13913856,1,GasA,TA,1Story,702,1,TA,Lvl,Gtl,891.869184,Inside,24.384,Reg,0,20,RL,168.0,BrkFace,,0,7,NWAmes,0.0,5,7,Y,0,,CompShg,Hip,Normal,128497.6896,COD,0,Pave,6,108.13913856,AllPub,0.0,1969,1969,2006
1264,1312,0,,4,1Fam,Gd,No,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1234.0,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,61.87342464,3.0,TA,Fin,TA,BuiltIn,2006.0,239.31823104000003,1,GasA,Ex,2Story,703,1,Ex,Lvl,Gtl,1155.52801152,Inside,24.9936,IR1,0,60,RL,466.0,BrkFace,,0,7,StoneBr,9.290304,5,8,Y,0,,CompShg,Hip,Partial,332183.96658816,New,0,Pave,10,114.64235136,AllPub,30.100584960000003,2006,2006,2006
1032,780,0,,4,2fmCon,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,360.0,Y,Feedr,Norm,SBrkr,40,Gd,TA,Wd Sdng,Wd Sdng,MnPrv,Po,1,BrkTil,2,Typ,62.43084288000001,2.0,TA,Unf,TA,Detchd,1999.0,168.34030848,0,GasA,Gd,2Story,704,2,Gd,Lvl,Gtl,708.8501952,Inside,23.1648,Reg,0,190,RM,0.0,None,,0,5,OldTown,0.0,9,5,N,0,,CompShg,Gable,Normal,128497.6896,WD,0,Pave,8,33.4450944,AllPub,31.958645760000003,1900,1996,2010
1484,0,144,,3,1Fam,TA,Av,712.0,0.0,GLQ,Unf,1.0,0.0,Gd,761.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,56.299242240000005,2.0,TA,RFn,TA,Attchd,2004.0,137.86811136,0,GasA,Ex,1Story,705,1,Gd,Lvl,Gtl,780.385536,Inside,21.336000000000002,Reg,0,20,RL,109.0,BrkFace,,0,5,CollgCr,3.2516064,5,7,Y,0,,CompShg,Gable,Normal,195500.05632,WD,0,Pave,7,136.84617792,AllPub,0.0,2004,2005,2010
372,720,0,,3,2fmCon,,,0.0,0.0,,,0.0,0.0,,0.0,N,Norm,Norm,SBrkr,0,Fa,Fa,VinylSd,Wd Shng,,,0,Slab,2,Mod,0.0,0.0,,,,,,101.45011968,0,GasA,Fa,2Story,706,2,Fa,Lvl,Gtl,520.257024,Inside,21.336000000000002,Reg,0,190,RM,0.0,None,Othr,3500,7,IDOTRR,0.0,5,4,N,0,,CompShg,Hip,Normal,50481.2352,WD,0,Pave,7,0.0,AllPub,0.0,1930,1950,2010
1824,0,0,,2,1Fam,TA,Gd,1219.0,0.0,GLQ,Unf,1.0,0.0,Gd,424.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,,TA,2,CBlock,2,Typ,68.65534656,2.0,TA,Unf,TA,Attchd,1971.0,169.45514496,0,GasA,TA,1Story,707,1,Gd,Low,Sev,10697.69215296,CulDSac,,IR2,0,20,RL,351.0,Stone,,0,6,ClearCr,4.4593459200000005,5,7,Y,0,,CompShg,Gable,Normal,277187.87328,WD,0,Pave,5,152.63969472000002,AllPub,35.3031552,1971,2002,2007
1324,0,0,,2,TwnhsE,TA,No,863.0,0.0,GLQ,Unf,1.0,0.0,Gd,461.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,,Gd,1,PConc,2,Typ,51.096672000000005,2.0,TA,Fin,TA,Attchd,2006.0,123.00362496000001,0,GasA,Ex,1Story,708,1,Gd,Lvl,Gtl,579.7149696,Inside,14.630400000000002,Reg,0,120,RL,176.0,BrkFace,,0,12,NridgHt,3.5303155200000003,5,8,Y,0,,CompShg,Hip,Normal,233131.52255999998,WD,0,Pave,6,123.00362496000001,AllPub,17.837383680000002,2006,2006,2009
728,728,0,,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,728.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,37.161216,2.0,TA,Fin,TA,Attchd,2007.0,135.26682624,1,GasA,Ex,2Story,709,1,Gd,Lvl,Gtl,837.79961472,Inside,19.812,IR1,0,60,RL,0.0,None,,0,7,Gilbert,2.2296729600000003,5,7,Y,0,,CompShg,Hip,Partial,164789.1085056,New,0,Pave,8,67.63341312,AllPub,9.290304,2007,2007,2007
904,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,876.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,,0,PConc,1,Typ,37.90444032,1.0,TA,Unf,TA,Attchd,1966.0,83.98434816000001,0,GasA,TA,1Story,710,1,TA,Lvl,Gtl,665.37157248,Inside,,IR1,0,20,RL,41.0,BrkCmn,,0,12,Sawyer,0.0,7,5,Y,0,,CompShg,Gable,Abnorml,100870.686336,WD,0,Pave,6,81.38306304000001,AllPub,0.0,1966,1966,2008
729,0,0,,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,270.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,CBlock,1,Maj2,0.0,0.0,,,,,,67.72631616000001,0,GasA,Gd,1Story,711,1,TA,Lvl,Gtl,383.68955520000003,Inside,17.0688,IR1,0,30,RL,0.0,None,,0,7,BrkSide,0.0,6,3,N,0,,CompShg,Gable,Normal,47727.713279999996,WD,0,Pave,5,25.0838208,AllPub,0.0,1935,2003,2008
859,319,0,Pave,2,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0.0,0.0,TA,859.0,Y,Norm,Norm,SBrkr,98,TA,TA,MetalSd,MetalSd,,,0,Stone,1,Typ,35.674767360000004,1.0,TA,RFn,TA,Detchd,1964.0,109.43978112,0,GasA,Gd,1.5Fin,712,1,TA,HLS,Mod,809.3712844800001,Inside,20.1168,Reg,0,50,C (all),0.0,None,,0,1,IDOTRR,0.0,7,4,N,0,,CompShg,Gable,Abnorml,94331.98961664,WD,0,Pave,7,79.80371136000001,AllPub,6.31740672,1900,1950,2010
1228,0,0,,2,TwnhsE,TA,Mn,767.0,0.0,GLQ,Unf,1.0,0.0,Gd,461.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,,Gd,1,PConc,2,Typ,43.85023488,2.0,TA,Fin,TA,Attchd,1988.0,114.08493312,0,GasA,Gd,1Story,713,1,Gd,HLS,Gtl,433.95009984,Inside,12.192,IR1,0,120,RL,0.0,None,,0,10,StoneBr,11.148364800000001,5,8,Y,0,,CompShg,Gable,Normal,173471.88096,WD,0,Pave,5,114.08493312,AllPub,15.607710720000002,1988,1989,2008
960,0,0,,3,2fmCon,TA,Av,789.0,0.0,ALQ,Unf,1.0,0.0,TA,171.0,N,RRAn,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,53.512151040000006,2.0,TA,Unf,TA,Detchd,1970.0,89.18691840000001,0,GasW,TA,1Story,714,1,TA,Lvl,Gtl,917.2317139200001,Inside,18.288,Reg,0,190,RL,160.0,BrkFace,,0,5,BrkSide,26.756075520000003,5,4,Y,0,,CompShg,Gable,Normal,118401.44256,WD,0,Pave,6,89.18691840000001,AllPub,0.0,1970,1970,2006
725,754,0,,3,1Fam,TA,No,533.0,0.0,GLQ,Unf,0.0,0.0,TA,192.0,Y,RRAe,Norm,SBrkr,0,TA,Gd,HdBoard,Plywood,,,0,CBlock,2,Typ,44.128944000000004,2.0,TA,RFn,TA,Attchd,1976.0,137.40359616,1,GasA,Ex,2Story,715,1,Gd,Lvl,Gtl,1255.77039168,CulDSac,,IR1,0,60,RL,289.0,BrkFace,,0,3,Sawyer,4.08773376,8,6,Y,0,,CompShg,Gable,Normal,119778.20352,WD,0,Pave,6,67.354704,AllPub,0.0,1976,2005,2010
1350,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1064.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,TA,1,CBlock,2,Typ,44.407653120000006,2.0,TA,RFn,TA,Attchd,1974.0,125.419104,0,GasA,TA,1Story,716,1,TA,Lvl,Gtl,942.0368256,Inside,23.7744,Reg,0,20,RL,174.0,BrkFace,,0,8,NWAmes,0.0,5,6,Y,0,,CompShg,Hip,Normal,151443.7056,WD,0,Pave,7,98.84883456,AllPub,0.0,1974,1974,2009
1576,978,0,Grvl,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,718.0,Y,Norm,Norm,SBrkr,143,Gd,TA,Wd Sdng,VinylSd,,,0,BrkTil,1,Typ,65.40374016,2.0,TA,Unf,TA,Detchd,1996.0,237.27436416,1,GasA,Ex,2Story,717,1,TA,Bnk,Gtl,1003.352832,Inside,18.288,Reg,0,70,RM,0.0,None,,0,7,OldTown,4.4593459200000005,8,7,P,0,,CompShg,Gable,Normal,146395.58208,WD,0,Pave,8,66.70438272,AllPub,0.0,1890,1998,2007
1178,0,0,,3,1Fam,TA,No,1084.0,0.0,BLQ,Unf,0.0,1.0,Gd,92.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,Fa,1,CBlock,1,Typ,40.78443456,2.0,TA,Unf,TA,Attchd,1973.0,109.43978112,1,GasA,Gd,1Story,718,1,Gd,Lvl,Gtl,929.0304000000001,Inside,24.384,Reg,0,20,RL,0.0,None,,0,11,NWAmes,0.0,6,5,Y,0,,CompShg,Gable,Normal,144100.98048,WD,0,Pave,5,109.25397504,AllPub,20.81028096,1973,2000,2008
1325,1093,0,,3,1Fam,TA,Gd,1173.0,0.0,GLQ,Unf,1.0,0.0,Gd,138.0,Y,Norm,Norm,SBrkr,216,TA,Gd,Wd Sdng,ImStucc,,TA,1,PConc,2,Typ,91.32368832,3.0,TA,RFn,TA,Attchd,1993.0,224.63955072000002,1,GasA,Ex,2Story,719,1,Gd,Lvl,Gtl,979.38384768,Inside,29.260800000000003,Reg,0,60,RL,651.0,BrkFace,,0,8,NoRidge,14.307068160000002,5,7,Y,0,,CompShg,Hip,Normal,312983.65824,WD,0,Pave,9,121.79588544,AllPub,23.22576,1993,1994,2008
971,0,0,,3,1Fam,TA,Gd,523.0,0.0,ALQ,Unf,0.0,0.0,Gd,448.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,,Po,1,CBlock,1,Typ,27.870912,1.0,TA,Unf,TA,Attchd,1969.0,90.20885184000001,1,GasA,TA,1Story,720,1,TA,Lvl,Gtl,921.5981568000001,Inside,21.031200000000002,IR1,0,20,RL,0.0,None,,0,5,CollgCr,0.0,6,5,Y,0,,CompShg,Gable,Normal,117942.52223999999,WD,0,Pave,5,90.20885184000001,AllPub,0.0,1969,1969,2006
1742,0,0,,2,1Fam,TA,Gd,1148.0,0.0,GLQ,Unf,1.0,0.0,Gd,594.0,Y,Norm,Norm,SBrkr,234,TA,Gd,HdBoard,HdBoard,,TA,1,PConc,2,Typ,52.397314560000005,2.0,TA,RFn,TA,Attchd,1985.0,161.83709568,0,GasA,TA,1Story,721,1,Gd,Low,Mod,609.72265152,CulDSac,,IR1,0,120,RL,0.0,None,,0,12,StoneBr,2.60128512,5,8,Y,0,,CompShg,Gable,Normal,252406.176,WD,0,Pave,5,161.83709568,AllPub,10.59094656,1985,1985,2006
848,0,0,,1,TwnhsE,TA,Av,662.0,0.0,GLQ,Unf,1.0,0.0,Gd,186.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,1,Typ,39.0192768,2.0,TA,RFn,TA,Attchd,2004.0,78.78177792000001,0,GasA,Ex,1Story,722,1,Gd,Lvl,Gtl,411.18885504,Inside,,Reg,0,120,RM,169.0,BrkFace,,0,5,CollgCr,0.0,5,6,Y,0,,CompShg,Gable,Normal,131251.21152,WD,0,Pave,3,78.78177792000001,AllPub,14.8644864,2004,2004,2010
864,0,0,,3,1Fam,TA,No,191.0,0.0,ALQ,Unf,0.0,0.0,TA,673.0,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,43.01410752,2.0,TA,Unf,TA,Detchd,1994.0,80.26822656,0,GasA,Ex,1Story,723,1,TA,Lvl,Gtl,754.3726848,Inside,21.336000000000002,Reg,0,20,RL,0.0,None,,0,7,NAmes,0.0,7,4,Y,0,,CompShg,Gable,Normal,114271.15968,WD,0,Pave,5,80.26822656,AllPub,0.0,1970,1970,2009
997,473,0,,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,941.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,,,0,PConc,2,Typ,50.910865920000006,1.0,TA,Unf,TA,Detchd,1958.0,136.5674688,0,GasA,Ex,1.5Fin,724,1,TA,Lvl,Gtl,759.2036428800001,Inside,18.288,Reg,0,50,RL,0.0,None,,0,5,Edwards,0.0,6,4,Y,0,,CompShg,Gable,Normal,123908.4864,WD,156,Pave,7,87.42176064,AllPub,0.0,1954,1972,2008
1698,0,0,,3,1Fam,TA,No,1234.0,0.0,GLQ,Unf,1.0,0.0,Ex,464.0,Y,Norm,Norm,SBrkr,0,TA,Ex,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,71.34953472000001,3.0,TA,Fin,TA,Attchd,2007.0,157.74936192,0,GasA,Ex,1Story,725,1,Ex,Lvl,Gtl,1234.30978944,Inside,26.2128,IR1,0,20,RL,340.0,Stone,,0,2,Edwards,5.94579456,5,9,Y,0,,CompShg,Hip,Normal,293709.0048,WD,0,Pave,8,157.74936192,AllPub,30.37929408,2007,2008,2009
864,0,0,,3,1Fam,TA,No,375.0,239.0,ALQ,BLQ,0.0,0.0,TA,250.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,,,0,CBlock,1,Typ,61.316006400000006,2.0,TA,Unf,TA,Detchd,1989.0,80.26822656,0,GasA,TA,1Story,726,1,Gd,Lvl,Gtl,646.6051584,Inside,18.288,Reg,0,20,RL,0.0,None,Shed,500,11,NAmes,0.0,6,4,Y,0,,CompShg,Gable,Normal,110599.79712,WD,0,Pave,5,80.26822656,AllPub,8.918691840000001,1970,1970,2009
1680,0,182,,3,1Fam,TA,No,808.0,0.0,GLQ,Unf,1.0,0.0,Gd,72.0,Y,Norm,Norm,SBrkr,0,Gd,Gd,Wd Sdng,Plywood,,Gd,1,CBlock,2,Typ,50.1676416,2.0,TA,Fin,TA,Attchd,1988.0,156.0771072,0,GasA,Ex,1Story,727,1,Gd,Lvl,Gtl,2015.5314528000001,Corner,,IR1,0,20,RL,260.0,BrkFace,,0,12,Crawfor,4.08773376,9,6,Y,0,,CompShg,Hip,Normal,203760.62208,WD,0,Pave,5,81.75467520000001,AllPub,27.12768768,1988,2007,2009
1232,0,0,,2,1Fam,TA,Av,724.0,0.0,GLQ,Unf,1.0,0.0,Gd,508.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,58.714721280000006,2.0,TA,RFn,TA,Attchd,2007.0,114.45654528000001,0,GasA,Ex,1Story,728,1,Gd,Lvl,Gtl,679.49283456,Inside,19.5072,Reg,0,20,RL,82.0,Stone,,0,2,CollgCr,0.0,5,7,Y,0,,CompShg,Gable,Normal,178520.00448,WD,0,Pave,6,114.45654528000001,AllPub,12.26320128,2007,2007,2009
1776,0,0,,4,Duplex,TA,No,0.0,0.0,Unf,Unf,1.0,0.0,TA,1584.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,CBlock,2,Typ,82.49789952,3.0,TA,Unf,TA,Detchd,1968.0,164.99579904,0,GasA,TA,1Story,729,2,TA,Lvl,Gtl,1066.062384,Corner,25.908,Reg,0,90,RL,95.0,BrkFace,,0,7,NAmes,2.322576,5,5,Y,0,,CompShg,Gable,Abnorml,100962.4704,COD,0,Pave,9,147.15841536000002,AllPub,0.0,1958,1958,2009
848,0,0,Grvl,2,1Fam,TA,No,152.0,0.0,BLQ,Unf,0.0,0.0,TA,628.0,Y,Norm,Norm,FuseA,112,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,50.07473856,2.0,TA,Unf,TA,Detchd,1962.0,112.22687232000001,0,GasA,TA,1.5Fin,730,1,TA,Lvl,Gtl,579.7149696,Inside,15.8496,Reg,360,30,RM,0.0,None,,0,1,IDOTRR,2.1367699200000003,5,4,Y,0,,CompShg,Gable,Normal,94537.58592,WD,0,Pave,5,72.4643712,AllPub,0.0,1925,1950,2009
1616,0,0,,2,TwnhsE,TA,No,1180.0,0.0,GLQ,Unf,1.0,0.0,Gd,415.0,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,,TA,1,PConc,2,Typ,56.485048320000004,2.0,TA,RFn,TA,Attchd,1995.0,150.13131264,0,GasA,Ex,1Story,731,1,Gd,Lvl,Gtl,500.65448256,Inside,11.8872,IR1,0,120,RL,0.0,None,,0,3,StoneBr,14.121262080000001,5,8,Y,0,,CompShg,Gable,Normal,217069.31136,WD,0,Pave,5,148.18034880000002,AllPub,22.01802048,1995,1996,2010
1146,0,0,,3,1Fam,TA,Av,786.0,0.0,GLQ,Unf,1.0,0.0,Ex,82.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,40.691531520000005,2.0,TA,Fin,TA,Attchd,2003.0,106.46688384000001,0,GasA,Ex,SLvl,732,1,Gd,Lvl,Gtl,890.9401536,Corner,22.250400000000003,IR1,0,80,RL,442.0,BrkFace,,0,5,Timber,2.04386688,5,7,Y,0,,CompShg,Gable,Normal,172095.12,WD,0,Pave,6,80.63983872,AllPub,14.8644864,2003,2003,2007
1153,878,0,,3,1Fam,TA,Av,252.0,0.0,ALQ,Unf,0.0,0.0,Gd,901.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,50.260544640000006,2.0,TA,Fin,TA,Attchd,1998.0,188.68607424,1,GasA,Ex,2Story,733,1,Gd,Lvl,Gtl,1059.46626816,Inside,22.86,IR1,0,60,RL,202.0,BrkFace,,0,7,CollgCr,7.803855360000001,5,7,Y,0,,CompShg,Gable,Normal,204219.5424,WD,0,Pave,8,107.11720512000001,AllPub,17.837383680000002,1998,1999,2008
1144,0,0,,3,1Fam,TA,No,594.0,0.0,BLQ,Unf,1.0,0.0,TA,270.0,Y,Feedr,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdWo,TA,1,CBlock,1,Typ,24.52640256,1.0,TA,RFn,TA,Attchd,1961.0,106.28107776,0,GasA,Ex,1Story,734,1,TA,Lvl,Gtl,929.0304000000001,Corner,24.384,Reg,0,20,RL,0.0,None,Shed,400,3,Sawyer,0.0,6,5,Y,0,,CompShg,Hip,Normal,120604.260096,WD,0,Pave,6,80.26822656,AllPub,15.329001600000002,1961,1983,2009
948,0,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,948.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,,,0,PConc,1,Typ,27.870912,1.0,TA,Unf,TA,Attchd,1968.0,88.07208192,0,GasA,TA,1Story,735,1,TA,Lvl,Gtl,834.0834931200001,Corner,,IR1,0,20,RL,0.0,None,,0,5,Sawyer,0.0,5,5,Y,0,,CompShg,Gable,Family,99126.78912,WD,0,Pave,6,88.07208192,AllPub,13.65674688,1968,1968,2007
880,888,0,,2,1Fam,TA,Mn,390.0,0.0,Rec,Unf,0.0,0.0,Gd,490.0,N,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,,TA,2,BrkTil,1,Typ,29.7289728,2.0,TA,Unf,TA,Detchd,1914.0,164.25257472,1,GasW,Fa,2.5Unf,736,1,TA,Lvl,Gtl,1003.352832,Inside,18.288,Reg,0,75,RM,0.0,None,,0,10,OldTown,31.67993664,7,7,N,0,,CompShg,Gable,Normal,149608.02432,WD,0,Pave,6,81.75467520000001,AllPub,0.0,1914,1970,2006
1040,0,0,,2,Duplex,,,0.0,0.0,,,0.0,0.0,,0.0,N,Norm,Norm,FuseF,0,TA,TA,Stucco,Stone,,,0,CBlock,2,Typ,37.161216,2.0,TA,Unf,TA,Detchd,1949.0,96.61916160000001,0,GasA,Gd,1Story,737,2,TA,Lvl,Gtl,793.7635737600001,Inside,18.288,Reg,0,90,RL,0.0,None,,0,7,NAmes,0.0,4,3,Y,0,,CompShg,Gable,Normal,85818.09984,WD,0,Pave,6,0.0,AllPub,0.0,1950,1950,2006
901,900,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,893.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,74.322432,3.0,TA,Fin,TA,Attchd,2005.0,167.31837504,1,GasA,Ex,2Story,738,1,Gd,HLS,Gtl,972.04450752,CulDSac,21.945600000000002,IR1,0,60,RL,0.0,None,,0,6,Gilbert,10.776752640000002,5,8,Y,0,,CompShg,Gable,Normal,220189.969536,WD,0,Pave,8,82.96241472000001,AllPub,0.0,2005,2005,2006
1200,0,0,,3,Duplex,Gd,Gd,1200.0,0.0,GLQ,Unf,3.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,,,0,CBlock,3,Typ,0.0,0.0,,,,,,111.483648,0,GasA,TA,1Story,739,1,TA,Lvl,Gtl,1003.352832,Inside,18.288,Reg,0,90,RL,0.0,None,,0,3,Edwards,0.0,5,5,Y,0,,CompShg,Gable,Alloca,164293.47456,WD,0,Pave,5,111.483648,AllPub,11.148364800000001,1987,1988,2009
864,864,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,864.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,53.14053888,2.0,TA,RFn,TA,Attchd,2004.0,160.53645312,1,GasA,Ex,2Story,740,1,Gd,Lvl,Gtl,865.2060115200001,Inside,19.812,IR1,0,60,RL,0.0,None,,0,4,CollgCr,5.20257024,5,7,Y,0,,CompShg,Gable,Normal,174389.7216,WD,0,Pave,7,80.26822656,AllPub,17.37286848,2004,2004,2009
768,664,0,Grvl,2,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,264.0,Y,Norm,Norm,SBrkr,112,Gd,TA,Wd Sdng,Wd Shng,GdPrv,,0,BrkTil,2,Typ,33.4450944,2.0,Gd,Unf,TA,Detchd,1910.0,133.03715328,0,GasA,Ex,2Story,741,1,TA,Lvl,Gtl,891.869184,Inside,18.288,Reg,0,70,RM,0.0,None,,0,5,OldTown,0.0,7,5,Y,0,,CompShg,Gable,Abnorml,121154.96448,WD,0,Pave,7,24.52640256,AllPub,25.0838208,1910,2002,2007
912,0,0,,3,1Fam,TA,Mn,832.0,0.0,GLQ,Unf,1.0,1.0,TA,80.0,Y,Feedr,Norm,SBrkr,0,Gd,TA,HdBoard,HdBoard,GdPrv,,0,CBlock,1,Typ,26.756075520000003,1.0,TA,Unf,TA,Detchd,1962.0,84.72757248,0,GasA,Gd,1Story,742,1,Gd,Lvl,Gtl,628.76777472,Inside,19.812,IR1,0,20,RL,0.0,None,,0,5,Sawyer,0.0,8,6,Y,0,,CompShg,Hip,Normal,130333.37088,WD,0,Pave,5,84.72757248,AllPub,15.607710720000002,1961,1996,2008
