superficieEtage1,superficieEtage2,superficieRallonge3Saisons,typeAlleeAcces,nbChambres,typeBatiment,conditionSousSol,expositionSousSol,superficieFinieSousSol1,superficieFinieSousSol2,qualiteSurfaceFinieSousSol1,qualiteSurfaceFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,qualiteSousSol,superficieSousSolNonAmenagee,climatisation,proxRoute1,proxRoute2,systElectrique,superficiePorcheFerme,conditionExterieur,qualiteExterieur,materiauExterieur1,materiauExterieur2,cloture,qualiteCheminee,nbCheminees,fondation,nbSallesBain,fonctionnalites,superficieGarage,nbPlacesVoiture,conditionGarage,interieurGarage,qualiteGarage,typeGarage,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,chauffage,qualiteChauffage,styleBatiment,id,nbCuisines,qualiteCuisine,contourTerrain,penteTerrain,superficieTerrain,configTerrain,longTerrainRue,formeTerrain,superficieQualiteInferieure,typeClasseBatiment,zonage,superficiePlacageMaconnerie,typePlacageMaconnerie,elementsDivers,valeursElementsDivers,moisVente,quartier,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,alleePavee,superficiePiscine,qualitePiscine,materiauToit,styleToit,conditionVente,prix,typeVente,superficieSolarium,typeRouteAcces,nbPieces,superficieTotaleSousSol,utilites,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente
804,0,0,No alley access,2,1Fam,TA,No,510.0,0.0,BLQ,Unf,1.0,0.0,TA,278.0,Y,Norm,Norm,SBrkr,154,Gd,TA,MetalSd,MetalSd,MnPrv,Gd,2,CBlock,1,Typ,240.0,1.0,TA,Unf,TA,Attchd,1940.0,804.0,0,GasA,TA,1Story,1429,1,Gd,Lvl,Gtl,7200.000000000001,Corner,60.0,Reg,0,30,RM,294.0,Stone,No Miscellaneous feature,0,2,OldTown,0.0,7,5,Y,0,No Pool,CompShg,Gable,Abnorml,119000.0,WD,0,Pave,4,787.9999999999999,AllPub,0.0,1940,1992,2010
1440,0,0,No alley access,3,1Fam,TA,No,678.0,0.0,BLQ,Unf,0.0,0.0,Gd,762.0,Y,Norm,Norm,SBrkr,99,Gd,Gd,MetalSd,MetalSd,No Fence,TA,1,CBlock,2,Typ,467.0,2.0,TA,Fin,TA,Attchd,1981.0,1440.0,0,GasA,Ex,1Story,1430,1,Gd,Lvl,Gtl,12546.0,Corner,69.02272727272727,IR1,0,20,RL,310.0,BrkFace,No Miscellaneous feature,0,4,NWAmes,0.0,7,6,Y,0,No Pool,CompShg,Gable,Normal,182900.0,WD,0,Pave,7,1440.0,AllPub,0.0,1981,1981,2007
734,1104,0,No alley access,4,1Fam,Gd,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,732.0,Y,RRAn,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,372.0,2.0,TA,Fin,TA,BuiltIn,2005.0,1838.0,1,GasA,Ex,2Story,1431,1,TA,Lvl,Gtl,21930.0,Inside,60.0,IR3,0,60,RL,0.0,None,No Miscellaneous feature,0,7,Gilbert,40.0,5,5,Y,0,No Pool,CompShg,Gable,Normal,192140.0,WD,0,Pave,7,731.9999999999999,AllPub,100.0,2005,2005,2006
958,0,0,No alley access,2,TwnhsE,TA,No,958.0,0.0,LwQ,Unf,0.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,No Fence,No Fireplace,0,CBlock,2,Typ,439.99999999999994,2.0,TA,RFn,TA,Attchd,1976.0,958.0,0,GasA,TA,1Story,1432,1,TA,Lvl,Gtl,4928.0,Inside,69.02272727272727,IR1,0,120,RL,0.0,None,No Miscellaneous feature,0,10,NPkVill,60.0,6,6,Y,0,No Pool,CompShg,Gable,Normal,143750.0,WD,0,Pave,5,958.0,AllPub,0.0,1976,1976,2009
968,0,0,Grvl,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,656.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,No Fence,No Fireplace,0,BrkTil,2,Typ,216.0,1.0,Fa,Unf,Fa,Detchd,1928.0,968.0,0,GasA,TA,1Story,1433,1,TA,Lvl,Gtl,10800.0,Inside,60.0,Reg,0,30,RL,0.0,None,No Miscellaneous feature,0,8,OldTown,0.0,6,4,Y,0,No Pool,CompShg,Gable,Normal,64500.0,WD,0,Pave,5,656.0,AllPub,0.0,1927,2007,2007
962,830,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,1.0,0.0,Gd,936.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,TA,1,PConc,2,Typ,451.0,2.0,TA,Fin,TA,Attchd,2000.0,1791.9999999999998,1,GasA,Ex,2Story,1434,1,TA,Lvl,Gtl,10261.0,Inside,93.0,IR1,0,60,RL,318.0,BrkFace,No Miscellaneous feature,0,5,Gilbert,0.0,5,6,Y,0,No Pool,CompShg,Gable,Normal,186500.0,WD,0,Pave,8,936.0,AllPub,0.0,2000,2000,2008
1126,0,0,No alley access,3,1Fam,TA,No,936.0,0.0,ALQ,Unf,1.0,0.0,TA,190.0,Y,Norm,Norm,SBrkr,0,TA,TA,BrkFace,BrkFace,No Fence,Gd,1,CBlock,2,Typ,484.0,2.0,TA,RFn,TA,Attchd,1977.0,1126.0,0,GasA,Fa,1Story,1435,1,TA,Low,Mod,17400.0,Inside,80.0,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,5,Mitchel,41.0,5,5,P,0,No Pool,CompShg,Gable,Normal,160000.0,WD,0,Pave,5,1126.0,AllPub,295.0,1977,1977,2006
1537,0,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,1.0,0.0,TA,1319.0,Y,Norm,Norm,SBrkr,0,Gd,Gd,Wd Sdng,Wd Sdng,GdPrv,Gd,1,CBlock,1,Typ,461.99999999999994,2.0,TA,RFn,TA,Attchd,1962.0,1536.9999999999998,1,GasA,TA,1Story,1436,1,Gd,Lvl,Gtl,8400.0,Inside,80.0,Reg,0,20,RL,237.0,BrkFace,No Miscellaneous feature,0,7,NAmes,36.0,9,6,Y,0,No Pool,CompShg,Gable,Abnorml,174000.0,COD,0,Pave,7,1319.0,AllPub,0.0,1962,2005,2008
864,0,0,No alley access,3,1Fam,TA,No,616.0,0.0,ALQ,Unf,0.0,0.0,TA,248.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdWo,No Fireplace,0,PConc,1,Typ,528.0,2.0,TA,Unf,TA,Detchd,1974.0,864.0,0,GasA,TA,1Story,1437,1,TA,Lvl,Gtl,9000.0,FR2,60.0,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,5,NAmes,0.0,6,4,Y,0,No Pool,CompShg,Gable,Normal,120500.0,WD,0,Pave,5,864.0,AllPub,0.0,1971,1971,2007
1932,0,304,No alley access,2,1Fam,TA,Av,1336.0,0.0,GLQ,Unf,1.0,0.0,Ex,596.0,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,773.9999999999999,3.0,TA,Fin,TA,Attchd,2008.0,1931.9999999999998,0,GasA,Ex,1Story,1438,1,Ex,Lvl,Gtl,12443.999999999998,FR2,96.0,Reg,0,20,RL,426.0,Stone,No Miscellaneous feature,0,11,NridgHt,66.0,5,8,Y,0,No Pool,CompShg,Hip,Partial,394617.0,New,0,Pave,7,1931.9999999999998,AllPub,0.0,2008,2008,2008
1236,0,0,No alley access,2,1Fam,TA,No,600.0,0.0,GLQ,Unf,1.0,0.0,TA,312.0,Y,Artery,Norm,FuseA,158,TA,TA,MetalSd,MetalSd,MnPrv,No Fireplace,0,CBlock,1,Typ,923.0,2.0,TA,Unf,TA,Attchd,1957.0,1236.0,0,GasA,TA,1Story,1439,1,TA,Lvl,Gtl,7407.0,Inside,89.99999999999999,Reg,0,20,RM,0.0,None,No Miscellaneous feature,0,4,OldTown,158.0,7,6,Y,0,No Pool,CompShg,Gable,Normal,149700.0,WD,0,Pave,6,912.0,AllPub,0.0,1957,1996,2010
1040,685,0,No alley access,3,1Fam,TA,No,315.0,110.0,GLQ,Rec,0.0,0.0,TA,114.0,Y,Norm,Norm,SBrkr,216,TA,TA,HdBoard,HdBoard,No Fence,TA,1,CBlock,2,Typ,550.0,2.0,TA,RFn,TA,Attchd,1979.0,1725.0,1,GasA,TA,SLvl,1440,1,TA,Lvl,Gtl,11584.0,Inside,80.0,Reg,0,60,RL,96.0,BrkFace,No Miscellaneous feature,0,11,NWAmes,87.99999999999999,6,7,Y,0,No Pool,CompShg,Hip,Normal,197000.0,WD,0,Pave,6,539.0,AllPub,0.0,1979,1979,2007
1423,748,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Ex,588.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,No Fence,Gd,1,BrkTil,2,Min1,672.0,2.0,TA,Fin,TA,Detchd,1993.0,2554.9999999999995,0,GasA,Fa,2.5Fin,1441,1,TA,Bnk,Mod,11525.999999999998,Inside,79.0,IR1,384,70,RL,0.0,None,No Miscellaneous feature,0,9,Crawfor,0.0,7,6,Y,0,No Pool,CompShg,Gable,Normal,191000.0,WD,0,Pave,11,588.0,AllPub,431.0,1922,1994,2008
848,0,0,No alley access,1,TwnhsE,TA,Av,697.0,0.0,GLQ,Unf,1.0,0.0,Gd,151.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,TA,1,PConc,1,Typ,420.0,2.0,TA,RFn,TA,Attchd,2004.0,848.0,0,GasA,Ex,1Story,1442,1,Gd,Lvl,Gtl,4426.0,Inside,69.02272727272727,Reg,0,120,RM,147.0,BrkFace,No Miscellaneous feature,0,5,CollgCr,0.0,5,6,Y,0,No Pool,CompShg,Gable,Normal,149300.0,WD,0,Pave,3,848.0,AllPub,149.0,2004,2004,2008
1026,981,0,No alley access,3,1Fam,TA,Av,765.0,0.0,GLQ,Unf,1.0,0.0,Ex,252.0,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,No Fence,Ex,1,PConc,2,Typ,812.0,3.0,TA,Fin,TA,Attchd,2008.0,2006.9999999999998,1,GasA,Ex,2Story,1443,1,Ex,Lvl,Gtl,11003.0,Inside,85.0,Reg,0,60,FV,160.0,Stone,No Miscellaneous feature,0,4,Somerst,52.0,5,10,Y,0,No Pool,CompShg,Gable,Normal,310000.0,WD,0,Pave,10,1017.0,AllPub,168.0,2008,2008,2009
952,0,0,No alley access,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,952.0,N,Norm,Norm,FuseF,0,TA,TA,Wd Sdng,Wd Sdng,No Fence,Gd,1,BrkTil,1,Typ,192.0,1.0,Po,Unf,Fa,Detchd,1916.0,951.9999999999999,0,Grav,Fa,1.5Unf,1444,1,Fa,Lvl,Gtl,8854.0,Inside,69.02272727272727,Reg,0,30,RL,0.0,None,No Miscellaneous feature,0,5,BrkSide,98.0,6,6,P,0,No Pool,CompShg,Gable,Normal,121000.0,WD,40,Pave,4,951.9999999999999,AllPub,0.0,1916,1950,2009
1422,0,0,No alley access,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1422.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,626.0,2.0,TA,RFn,TA,Attchd,2004.0,1421.9999999999998,0,GasA,Ex,1Story,1445,1,Gd,Lvl,Gtl,8500.0,FR2,63.0,Reg,0,20,RL,106.0,BrkFace,No Miscellaneous feature,0,11,CollgCr,60.0,5,7,Y,0,No Pool,CompShg,Gable,Normal,179600.0,WD,0,Pave,7,1421.9999999999998,AllPub,192.0,2004,2004,2007
913,0,0,No alley access,3,1Fam,TA,Gd,187.0,627.0,LwQ,Rec,1.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,252,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,CBlock,1,Typ,240.0,1.0,TA,Unf,TA,Detchd,1990.0,913.0,0,GasA,Gd,SFoyer,1446,1,TA,Lvl,Gtl,8400.0,Inside,69.99999999999999,Reg,0,85,RL,0.0,None,No Miscellaneous feature,0,5,Sawyer,0.0,5,6,Y,0,No Pool,CompShg,Gable,Normal,129000.0,WD,0,Pave,6,814.0,AllPub,0.0,1966,1966,2007
1188,0,0,No alley access,3,1Fam,TA,No,593.0,0.0,Rec,Unf,0.0,0.0,TA,595.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,No Fence,No Fireplace,0,CBlock,1,Typ,312.0,1.0,TA,Unf,TA,Attchd,1962.0,1187.9999999999998,0,GasA,TA,1Story,1447,1,TA,Lvl,Gtl,26141.999999999996,CulDSac,69.02272727272727,IR1,0,20,RL,189.0,BrkFace,No Miscellaneous feature,0,4,Mitchel,39.0,7,5,P,0,No Pool,CompShg,Gable,Normal,157900.0,WD,0,Pave,6,1187.9999999999998,AllPub,261.0,1962,1962,2010
1220,870,0,No alley access,3,1Fam,TA,No,1079.0,0.0,GLQ,Unf,1.0,0.0,Gd,141.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,TA,1,PConc,2,Typ,556.0,2.0,TA,RFn,TA,Attchd,1995.0,2090.0,1,GasA,Ex,2Story,1448,1,Gd,Lvl,Gtl,10000.0,Inside,80.0,Reg,0,60,RL,438.0,BrkFace,No Miscellaneous feature,0,12,CollgCr,65.0,5,8,Y,0,No Pool,CompShg,Gable,Normal,240000.0,WD,0,Pave,8,1220.0,AllPub,0.0,1995,1996,2007
796,550,0,No alley access,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,560.0,N,Norm,Norm,SBrkr,0,TA,TA,MetalSd,HdBoard,GdWo,No Fireplace,0,CBlock,1,Min2,384.0,1.0,TA,Unf,Fa,Detchd,1950.0,1346.0,1,GasA,Gd,2Story,1449,1,TA,Lvl,Gtl,11767.0,Inside,69.99999999999999,Reg,0,50,RL,0.0,None,No Miscellaneous feature,0,5,Edwards,24.0,7,4,Y,0,No Pool,CompShg,Gable,Normal,112000.0,WD,0,Pave,6,560.0,AllPub,168.0,1910,2000,2007
630,0,0,No alley access,1,Twnhs,TA,Av,553.0,0.0,GLQ,Unf,1.0,0.0,Gd,77.0,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,No Fence,No Fireplace,0,CBlock,1,Typ,0.0,0.0,No Garage,No Garage,No Garage,No Garage,0.0,630.0,0,GasA,Ex,SFoyer,1450,1,Ex,Lvl,Gtl,1532.9999999999998,Inside,21.0,Reg,0,180,RM,0.0,None,No Miscellaneous feature,0,8,MeadowV,0.0,7,5,Y,0,No Pool,CompShg,Gable,Abnorml,92000.0,WD,0,Pave,3,630.0,AllPub,0.0,1970,1970,2006
896,896,0,No alley access,4,Duplex,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,896.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,CBlock,2,Typ,0.0,0.0,No Garage,No Garage,No Garage,No Garage,0.0,1791.9999999999998,2,GasA,TA,2Story,1451,2,TA,Lvl,Gtl,9000.0,FR2,60.0,Reg,0,90,RL,0.0,None,No Miscellaneous feature,0,9,NAmes,45.0,5,5,Y,0,No Pool,CompShg,Gable,Normal,136000.0,WD,0,Pave,8,895.9999999999999,AllPub,32.0,1974,1974,2009
1578,0,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1573.0,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,No Fence,Gd,1,PConc,2,Typ,840.0,3.0,TA,Fin,TA,Attchd,2008.0,1578.0,0,GasA,Ex,1Story,1452,1,Ex,Lvl,Gtl,9262.0,Inside,78.0,Reg,0,20,RL,194.0,Stone,No Miscellaneous feature,0,5,Somerst,36.0,5,8,Y,0,No Pool,CompShg,Gable,Partial,287090.0,New,0,Pave,7,1573.0000000000002,AllPub,0.0,2008,2009,2009
1072,0,0,No alley access,2,TwnhsE,TA,Gd,547.0,0.0,GLQ,Unf,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,1,Typ,525.0,2.0,TA,Fin,TA,Basment,2005.0,1072.0,0,GasA,Gd,SLvl,1453,1,TA,Lvl,Gtl,3675.0,Inside,34.99999999999999,Reg,0,180,RM,80.0,BrkFace,No Miscellaneous feature,0,5,Edwards,27.999999999999996,5,5,Y,0,No Pool,CompShg,Gable,Normal,145000.0,WD,0,Pave,5,547.0,AllPub,0.0,2005,2005,2006
1140,0,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1140.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,1,Typ,0.0,0.0,No Garage,No Garage,No Garage,No Garage,0.0,1140.0,0,GasA,Ex,1Story,1454,1,TA,Lvl,Gtl,17216.999999999996,Inside,89.99999999999999,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,7,Mitchel,55.99999999999999,5,5,Y,0,No Pool,CompShg,Gable,Abnorml,84500.0,WD,0,Pave,6,1140.0,AllPub,36.0,2006,2006,2006
1221,0,0,Pave,2,1Fam,TA,No,410.0,0.0,GLQ,Unf,1.0,0.0,Gd,811.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,400.0,2.0,TA,RFn,TA,Attchd,2004.0,1221.0,0,GasA,Ex,1Story,1455,1,Gd,Lvl,Gtl,7500.0,Inside,62.0,Reg,0,20,FV,0.0,None,No Miscellaneous feature,0,10,Somerst,112.99999999999999,5,7,Y,0,No Pool,CompShg,Gable,Normal,185000.0,WD,0,Pave,6,1221.0,AllPub,0.0,2004,2005,2009
953,694,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,953.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,TA,1,PConc,2,Typ,460.0,2.0,TA,RFn,TA,Attchd,1999.0,1647.0,1,GasA,Ex,2Story,1456,1,TA,Lvl,Gtl,7917.000000000001,Inside,62.0,Reg,0,60,RL,0.0,None,No Miscellaneous feature,0,8,Gilbert,40.0,5,6,Y,0,No Pool,CompShg,Gable,Normal,175000.0,WD,0,Pave,7,953.0,AllPub,0.0,1999,2000,2007
2073,0,0,No alley access,3,1Fam,TA,No,790.0,163.0,ALQ,Rec,1.0,0.0,Gd,589.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,MnPrv,TA,2,CBlock,2,Min1,500.0,2.0,TA,Unf,TA,Attchd,1978.0,2073.0,0,GasA,TA,1Story,1457,1,TA,Lvl,Gtl,13175.0,Inside,85.0,Reg,0,20,RL,119.0,Stone,No Miscellaneous feature,0,2,NWAmes,0.0,6,6,Y,0,No Pool,CompShg,Gable,Normal,210000.0,WD,0,Pave,7,1542.0000000000002,AllPub,349.0,1978,1988,2010
1188,1152,0,No alley access,4,1Fam,Gd,No,275.0,0.0,GLQ,Unf,0.0,0.0,TA,877.0,Y,Norm,Norm,SBrkr,0,Gd,Ex,CemntBd,CmentBd,GdPrv,Gd,2,Stone,2,Typ,251.99999999999997,1.0,TA,RFn,TA,Attchd,1941.0,2339.9999999999995,0,GasA,Ex,2Story,1458,1,Gd,Lvl,Gtl,9042.0,Inside,66.0,Reg,0,70,RL,0.0,None,Shed,2500,5,Crawfor,60.0,9,7,Y,0,No Pool,CompShg,Gable,Normal,266500.0,WD,0,Pave,9,1152.0,AllPub,0.0,1941,2006,2010
1078,0,0,No alley access,2,1Fam,TA,Mn,49.0,1029.0,GLQ,Rec,1.0,0.0,TA,0.0,Y,Norm,Norm,FuseA,112,TA,TA,MetalSd,MetalSd,No Fence,No Fireplace,0,CBlock,1,Typ,240.0,1.0,TA,Unf,TA,Attchd,1950.0,1078.0,0,GasA,Gd,1Story,1459,1,Gd,Lvl,Gtl,9716.999999999998,Inside,68.0,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,4,NAmes,0.0,6,5,Y,0,No Pool,CompShg,Hip,Normal,142125.0,WD,0,Pave,5,1078.0,AllPub,365.99999999999994,1950,1996,2010
1256,0,0,No alley access,3,1Fam,TA,No,830.0,290.0,BLQ,LwQ,1.0,0.0,TA,136.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,No Fence,No Fireplace,0,CBlock,1,Typ,275.99999999999994,1.0,TA,Fin,TA,Attchd,1965.0,1256.0,1,GasA,Gd,1Story,1460,1,TA,Lvl,Gtl,9937.0,Inside,75.0,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,6,Edwards,68.0,6,5,Y,0,No Pool,CompShg,Gable,Normal,147500.0,WD,0,Pave,6,1256.0,AllPub,736.0000000000001,1965,1965,2008
896,0,0,No alley access,2,1Fam,TA,No,468.0,144.0,Rec,LwQ,0.0,0.0,TA,270.0,Y,Feedr,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,MnPrv,No Fireplace,0,CBlock,1,Typ,730.0,1.0,TA,Unf,TA,Attchd,1961.0,895.9999999999999,0,GasA,TA,1Story,1461,1,TA,Lvl,Gtl,11621.999999999998,Inside,80.0,Reg,0,20,RH,0.0,None,No Miscellaneous feature,0,6,NAmes,0.0,6,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,120,Pave,5,882.0,AllPub,140.0,1961,1961,2010
1329,0,0,No alley access,3,1Fam,TA,No,923.0,0.0,ALQ,Unf,0.0,0.0,TA,406.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,No Fence,No Fireplace,0,CBlock,1,Typ,312.0,1.0,TA,Unf,TA,Attchd,1958.0,1329.0,1,GasA,TA,1Story,1462,1,Gd,Lvl,Gtl,14266.999999999998,Corner,81.0,IR1,0,20,RL,108.0,BrkFace,Gar2,12500,6,NAmes,36.0,6,6,Y,0,No Pool,CompShg,Hip,Normal,,WD,0,Pave,6,1329.0,AllPub,393.0,1958,1958,2010
928,701,0,No alley access,3,1Fam,TA,No,791.0,0.0,GLQ,Unf,0.0,0.0,Gd,137.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,MnPrv,TA,1,PConc,2,Typ,482.0,2.0,TA,Fin,TA,Attchd,1997.0,1629.0000000000002,1,GasA,Gd,2Story,1463,1,TA,Lvl,Gtl,13830.0,Inside,74.0,IR1,0,60,RL,0.0,None,No Miscellaneous feature,0,3,Gilbert,34.0,5,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,928.0000000000001,AllPub,212.0,1997,1998,2010
926,678,0,No alley access,3,1Fam,TA,No,602.0,0.0,GLQ,Unf,0.0,0.0,TA,324.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,470.0,2.0,TA,Fin,TA,Attchd,1998.0,1603.9999999999998,1,GasA,Ex,2Story,1464,1,Gd,Lvl,Gtl,9978.0,Inside,78.0,IR1,0,60,RL,20.0,BrkFace,No Miscellaneous feature,0,6,Gilbert,36.0,6,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,7,926.0,AllPub,360.0,1998,1998,2010
1280,0,0,No alley access,2,TwnhsE,TA,No,263.0,0.0,ALQ,Unf,0.0,0.0,Gd,1017.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,No Fence,No Fireplace,0,PConc,2,Typ,506.00000000000006,2.0,TA,RFn,TA,Attchd,1992.0,1280.0,0,GasA,Ex,1Story,1465,1,Gd,HLS,Gtl,5005.0,Inside,43.0,IR1,0,120,RL,0.0,None,No Miscellaneous feature,0,1,StoneBr,82.0,5,8,Y,0,No Pool,CompShg,Gable,Normal,,WD,144,Pave,5,1280.0,AllPub,0.0,1992,1992,2010
763,892,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,763.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,No Fence,TA,1,PConc,2,Typ,440.0,2.0,TA,Fin,TA,Attchd,1993.0,1655.0,1,GasA,Gd,2Story,1466,1,TA,Lvl,Gtl,10000.0,Corner,75.0,IR1,0,60,RL,0.0,None,No Miscellaneous feature,0,4,Gilbert,84.0,5,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,7,763.0,AllPub,157.0,1993,1994,2010
1187,0,0,No alley access,3,1Fam,TA,No,935.0,0.0,ALQ,Unf,1.0,0.0,Gd,233.0,Y,Norm,Norm,SBrkr,0,Gd,TA,HdBoard,HdBoard,GdPrv,No Fireplace,0,PConc,2,Typ,420.0,2.0,TA,Fin,TA,Attchd,1992.0,1187.0,0,GasA,Ex,1Story,1467,1,TA,Lvl,Gtl,7980.0,Inside,69.02272727272727,IR1,0,20,RL,0.0,None,Shed,500,3,Gilbert,21.0,7,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,1168.0,AllPub,482.99999999999994,1992,2007,2010
789,676,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,789.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,393.0,2.0,TA,Fin,TA,Attchd,1998.0,1465.0,1,GasA,Gd,2Story,1468,1,TA,Lvl,Gtl,8402.0,Inside,63.0,IR1,0,60,RL,0.0,None,No Miscellaneous feature,0,5,Gilbert,75.0,5,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,7,789.0,AllPub,0.0,1998,1998,2010
1341,0,0,No alley access,2,1Fam,TA,Gd,637.0,0.0,GLQ,Unf,1.0,0.0,Gd,663.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,No Fence,Po,1,PConc,1,Typ,506.00000000000006,2.0,TA,Unf,TA,Attchd,1990.0,1341.0,1,GasA,Gd,1Story,1469,1,Gd,Lvl,Gtl,10176.0,Inside,85.0,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,2,Gilbert,0.0,5,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,1300.0,AllPub,192.0,1990,1990,2010
882,0,0,No alley access,2,1Fam,TA,No,804.0,78.0,ALQ,Rec,1.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,MnPrv,No Fireplace,0,CBlock,1,Typ,525.0,2.0,TA,Fin,TA,Attchd,1970.0,882.0,0,GasA,TA,1Story,1470,1,TA,Lvl,Gtl,8400.0,Corner,70.0,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,4,NAmes,0.0,5,4,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,4,882.0,AllPub,240.0,1970,1970,2010
1337,0,0,No alley access,2,TwnhsE,TA,No,1051.0,0.0,GLQ,BLQ,1.0,0.0,Gd,354.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,No Fence,Fa,1,PConc,2,Typ,510.99999999999994,2.0,TA,Fin,TA,Attchd,1999.0,1337.0,0,GasA,Ex,1Story,1471,1,Gd,Lvl,Gtl,5858.0,FR2,26.0,IR1,0,120,RH,0.0,None,No Miscellaneous feature,0,6,NAmes,68.0,5,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,1405.0000000000002,AllPub,203.0,1999,1999,2010
